Recency,Frequency,MonetaryTotal,MonetaryAvg,MonetaryStd,TotalQuantity,CustomerTenureDays,PreferredDayOfWeek,PreferredHour,PreferredMonth,WeekendPurchaseRatio,AvgDaysBetweenPurchases,UniqueProducts,AvgProductsPerTransaction,UniqueCountries,NegativeQuantityCount,ZeroPriceCount,CancelledTransactions,ReturnRatio,TotalTransactions,AvgLinesPerInvoice,Age,SupportTicketsCount,SatisfactionScore,RFMSegment,AgeCategory,SpendingCategory,PreferredTimeOfDay,LoyaltyLevel,ChurnRiskCategory,BasketSizeCategory,RegYear,RegMonth,RegWeekday,IsPrivateIP,MonetaryPerDay,AvgBasketValue,TenureRatio,CancelRate,Country_TargetEnc,CustomerType_Hyperactif,CustomerType_Nouveau,CustomerType_Occasionnel,CustomerType_Perdu,CustomerType_Régulier,FavoriteSeason_Automne,FavoriteSeason_Hiver,FavoriteSeason_Printemps,FavoriteSeason_Été,Region_Afrique,Region_Amérique du Nord,Region_Amérique du Sud,Region_Asie,Region_Autre,Region_Europe centrale,Region_Europe continentale,Region_Europe de l'Est,Region_Europe du Nord,Region_Europe du Sud,Region_Moyen-Orient,Region_Océanie,Region_UK,WeekendPreference_Inconnu,WeekendPreference_Semaine,WeekendPreference_Weekend,ProductDiversity_Explorateur,ProductDiversity_Modéré,ProductDiversity_Spécialisé,Gender_F,Gender_M,Gender_Unknown,AccountStatus_Active,AccountStatus_Closed,AccountStatus_Pending,AccountStatus_Suspended,Churn
10.0,12.0,2838.2,7.905849582172701,17.49300620949606,966.0,252.0,1.0,13.0,11.0,0.1002785515320334,0.6843575418994413,221.0,18.416666666666668,1.0,2.0,0.0,2.0,0.0055710306406685,357.0,29.916666666666668,39.4,4.0,3.0,3,6,3,2,3,0,1,2010.0,12.0,4.0,0.0,258.0181818181818,218.3230769230769,0.039525691699604744,0.005555555555555556,0.3324050632911392,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
191.0,2.0,617.05,56.095454545454544,43.1617623281618,219.0,70.0,2.0,13.0,6.0,0.0,7.0,11.0,5.5,1.0,0.0,0.0,0.0,0.0,11.0,5.5,79.0,1.0,3.0,1,5,2,2,2,3,3,2010.0,11.0,1.0,0.0,3.213802083333333,205.6833333333333,2.6901408450704225,0.0,0.3324050632911392,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1
66.0,2.0,473.03,4.261531531531531,4.050673613610053,240.0,196.0,1.0,15.0,10.0,0.0,1.7818181818181815,101.0,50.5,1.0,0.0,0.0,0.0,0.0,111.0,55.5,19.0,2.0,3.0,1,0,1,3,3,2,1,2010.0,10.0,1.0,0.0,7.060149253731343,157.67666666666665,0.3350253807106599,0.0,0.3324050632911392,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0
11.0,4.0,1797.78,16.343454545454545,8.565039183419493,1224.0,250.0,4.0,12.0,9.0,0.0,2.293577981651376,97.0,24.25,1.0,0.0,0.0,0.0,0.0,110.0,27.5,32.4,1.0,2.0,3,6,2,2,3,0,2,2010.0,7.0,4.0,0.0,149.815,359.556,0.043824701195219126,0.0,0.3324050632911392,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0
262.0,1.0,237.07,4.087413793103448,3.121386084567114,132.0,0.0,1.0,15.0,3.0,0.0,0.0,56.0,56.0,1.0,0.0,0.0,0.0,0.0,58.0,58.0,52.0,2.0,3.0,0,3,1,3,1,3,1,2010.0,12.0,6.0,0.0,0.9014068441064639,118.535,187.72727272727272,0.0,0.3324050632911392,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1
31.0,6.0,3218.98,19.748343558282208,16.51203613618625,1596.0,230.0,3.0,14.0,10.0,0.0,1.4135802469135803,124.0,20.666666666666668,1.0,4.0,0.0,4.0,0.0613496932515337,163.0,27.166666666666668,59.0,3.0,1.0,2,4,3,3,3,1,2,2010.0,12.0,5.0,0.0,100.593125,459.8542857142857,0.1341991341991342,0.06097560975609756,0.2631578947368421,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
262.0,1.0,292.47,7.9045945945945935,5.760922280809343,172.0,0.0,1.0,16.0,3.0,0.0,0.0,37.0,37.0,1.0,0.0,0.0,0.0,0.0,37.0,37.0,51.0,2.0,1.0,0,3,1,3,1,3,1,2010.0,5.0,0.0,0.0,1.1120532319391636,146.235,187.72727272727272,0.0,0.3324050632911392,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1
119.0,4.0,1108.65,18.790677966101697,10.49116802024393,1178.0,142.0,1.0,10.0,5.0,0.0,2.4482758620689653,47.0,11.75,1.0,0.0,0.0,0.0,0.0,59.0,14.75,47.0,2.0,5.0,2,3,2,1,2,3,3,2011.0,3.0,6.0,0.0,9.238750000000001,221.73000000000002,0.8321678321678322,0.0,0.2916666666666667,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
39.0,2.0,692.1899999999999,19.776857142857143,16.16155346556042,463.0,222.0,1.0,8.0,11.0,0.0,6.529411764705882,33.0,16.5,1.0,0.0,0.0,0.0,0.0,35.0,17.5,76.0,2.0,0.0,1,5,2,1,3,1,2,2010.0,5.0,0.0,0.0,17.30475,230.73,0.17488789237668162,0.0,0.3324050632911392,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0
262.0,1.0,25.5,25.5,0.0,2.0,0.0,2.0,10.0,3.0,0.0,1.15,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,72.0,2.0,3.0,0,5,0,1,1,3,1,2010.0,8.0,6.0,0.0,0.09695817490494296,12.75,187.72727272727272,0.0,0.3324050632911392,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1
84.0,8.0,3450.8400000000006,28.28557377049181,21.91871459890079,1200.0,177.0,4.0,14.0,5.0,0.180327868852459,1.4297520661157024,48.0,6.0,1.0,0.0,0.0,0.0,0.0,122.0,15.25,30.0,2.0,4.0,2,1,3,3,2,2,2,2011.0,3.0,1.0,0.0,40.59811764705883,383.42666666666673,0.47191011235955055,0.0,0.3324050632911392,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0
262.0,1.0,329.56,14.98,9.334344673097863,363.0,0.0,2.0,10.0,3.0,0.0,0.0,22.0,22.0,1.0,0.0,0.0,0.0,0.0,22.0,22.0,59.8,0.0,5.0,1,6,1,1,1,3,3,2011.0,1.0,4.0,0.0,1.2530798479087453,164.78,187.72727272727272,0.0,0.3324050632911392,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1
26.0,5.0,971.22,15.66483870967742,6.346147596599158,810.0,235.0,2.0,10.0,3.0,0.3225806451612903,3.819672131147541,47.0,9.4,1.0,2.0,0.0,2.0,0.032258064516129,62.0,12.4,35.0,4.0,5.0,2,2,2,1,3,0,2,2011.0,1.0,2.0,0.0,35.971111111111114,161.87,0.11016949152542373,0.031746031746031744,0.3324050632911392,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
262.0,1.0,327.24999999999994,25.17307692307692,19.663021717857177,119.0,0.0,2.0,10.0,3.0,0.0,0.0,13.0,13.0,1.0,0.0,0.0,0.0,0.0,13.0,13.0,49.0,0.0,5.0,1,3,1,1,1,3,2,2011.0,1.0,0.0,0.0,1.2442965779467678,163.62499999999997,187.72727272727272,0.0,0.3324050632911392,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1
145.0,2.0,385.64,6.536271186440678,4.673811447034564,153.0,116.0,2.0,11.0,3.0,0.0,2.0,51.0,25.5,1.0,0.0,0.0,0.0,0.0,59.0,29.5,49.0,2.0,5.0,1,3,1,1,2,3,1,2010.0,7.0,2.0,0.0,2.6413698630136984,128.54666666666665,1.2393162393162394,0.0,0.3324050632911392,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1
9.0,7.0,992.68,19.09,12.628472653833777,332.0,252.0,2.0,15.0,11.0,0.0,4.901960784313726,46.0,6.571428571428571,1.0,4.0,0.0,4.0,0.0769230769230769,52.0,7.428571428571429,52.0,1.0,3.0,2,3,2,3,3,0,2,2011.0,2.0,4.0,0.0,99.268,124.085,0.03557312252964427,0.07547169811320754,0.3324050632911392,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0
79.0,2.0,254.18,15.88625,6.328255025413141,201.0,182.0,2.0,12.0,3.0,0.0,12.133333333333333,15.0,7.5,1.0,0.0,0.0,0.0,0.0,16.0,8.0,76.0,0.0,5.0,1,5,1,2,3,2,2,2011.0,1.0,6.0,0.0,3.17725,84.72666666666667,0.43169398907103823,0.0,0.27586206896551724,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
178.0,2.0,1517.88,61.213884130054346,63.840190572028845,923.0,83.0,2.0,12.0,3.0,0.0,5.533333333333333,14.0,7.0,1.0,2.0,0.0,2.0,0.08403735130677059,16.0,8.0,52.0,1.0,2.0,1,6,2,2,2,3,3,2011.0,5.0,2.0,0.0,8.47977653631285,505.96000000000004,2.119047619047619,0.08333333333333333,0.5555555555555556,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
262.0,1.0,207.8,29.685714285714283,8.210446307688064,140.0,0.0,2.0,12.0,3.0,0.0,0.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,7.0,7.0,63.0,3.0,3.0,0,4,1,2,1,3,3,2011.0,4.0,4.0,0.0,0.7901140684410647,103.9,187.72727272727272,0.0,0.3324050632911392,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1
148.0,3.0,2103.0599999999995,11.683666666666664,11.20494363660261,766.0,113.0,1.0,13.0,6.0,0.0,0.6312849162011173,173.0,57.66666666666666,1.0,0.0,0.0,0.0,0.0,180.0,60.0,69.0,1.0,3.0,1,5,3,2,2,3,1,2010.0,11.0,6.0,0.0,14.114496644295299,525.7649999999999,1.2982456140350878,0.0,0.3324050632911392,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1
262.0,1.0,77.3,25.766666666666666,16.67822932248305,20.0,0.0,2.0,12.0,3.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,46.0,1.0,2.0,0,3,0,2,1,3,2,2011.0,1.0,1.0,0.0,0.2939163498098859,38.65,187.72727272727272,0.0,0.3324050632911392,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1
106.0,5.0,473.14,6.5713888888888885,14.595070391538346,656.0,155.0,0.0,12.0,7.0,0.0,2.1549295774647885,50.0,10.0,1.0,4.0,0.0,4.0,0.08403735130677059,72.0,14.4,79.0,4.0,4.0,1,5,1,2,2,3,2,2010.0,5.0,1.0,0.0,4.421869158878504,78.85666666666667,0.6794871794871795,0.08333333333333333,0.3324050632911392,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1
134.0,3.0,2515.84,28.267865168539327,32.976108206338715,1784.0,127.0,2.0,13.0,3.0,0.1797752808988764,1.431818181818182,55.0,18.33333333333333,1.0,0.0,0.0,0.0,0.0,89.0,29.666666666666668,66.0,1.0,5.0,1,5,3,2,2,3,3,2011.0,3.0,5.0,0.0,18.635851851851854,628.96,1.046875,0.0,0.3324050632911392,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1
261.0,1.0,396.87,16.53625,4.668632434059018,191.0,0.0,2.0,14.0,3.0,0.0,0.0,24.0,24.0,1.0,0.0,0.0,0.0,0.0,24.0,24.0,46.2,3.0,1.0,1,6,1,3,1,3,2,2011.0,3.0,1.0,0.0,1.5147709923664123,198.435,187.72727272727272,0.0,0.3324050632911392,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1
38.0,4.0,2560.0,61.213884130054346,63.840190572028845,3390.0,223.0,2.0,10.0,3.0,0.0,12.212389380530974,1.0,0.25,1.0,0.0,0.0,0.0,0.0,4.0,1.0,79.0,3.0,4.0,2,5,3,1,3,1,3,2011.0,2.0,0.0,0.0,65.64102564102564,512.0,0.16964285714285715,0.0,0.3324050632911392,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0
261.0,1.0,456.9,21.75714285714286,8.372563611497462,133.0,0.0,2.0,14.0,3.0,0.0,0.0,21.0,21.0,1.0,0.0,0.0,0.0,0.0,21.0,21.0,70.0,3.0,5.0,1,5,1,3,1,3,2,2011.0,1.0,0.0,0.0,1.7438931297709923,228.45,187.72727272727272,0.0,0.27586206896551724,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1
16.0,17.0,5566.8125,61.213884130054346,63.840190572028845,3390.0,245.0,0.0,10.0,10.0,0.0,2.150442477876106,38.0,2.235294117647059,1.0,4.0,0.0,4.0,0.08403735130677059,114.0,6.705882352941177,50.4,3.0,1.0,3,6,3,1,3,0,3,2010.0,10.0,3.0,0.0,272.0067176360225,630.0611111111111,0.06504065040650407,0.08333333333333333,0.3324050632911392,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0
92.0,3.0,711.41,30.93086956521739,54.12499531077397,546.0,168.0,2.0,16.0,9.0,0.0,7.636363636363637,21.0,7.0,1.0,0.0,0.0,0.0,0.0,23.0,7.666666666666667,45.0,1.0,3.0,1,6,2,3,2,3,3,2011.0,3.0,5.0,0.0,7.649569892473118,177.8525,0.5443786982248521,0.0,0.3324050632911392,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1
166.0,4.0,812.9999999999999,3.4159663865546213,3.0283494047102337,557.0,94.0,6.0,14.0,6.0,0.3333333333333332,0.3924050632911392,166.0,41.5,1.0,0.0,0.0,0.0,0.0,238.0,59.5,33.0,1.0,3.0,1,1,2,3,2,3,1,2010.0,12.0,1.0,0.0,4.868263473053892,162.59999999999997,1.7473684210526317,0.0,0.3324050632911392,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1
5.0,3.0,942.26,21.91302325581396,14.625662953616144,754.0,256.0,2.0,16.0,3.0,0.3333333333333332,6.071428571428571,33.0,11.0,1.0,0.0,0.0,0.0,0.0,43.0,14.333333333333334,50.2,0.0,3.0,2,6,2,3,3,0,3,2010.0,8.0,0.0,0.0,157.04333333333332,235.565,0.019455252918287938,0.0,0.3324050632911392,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0
4.0,2.0,384.52,6.7459649122807015,8.317515910854532,168.0,257.0,1.0,12.0,12.0,0.0,4.589285714285714,55.0,27.5,1.0,0.0,0.0,0.0,0.0,57.0,28.5,47.2,1.0,5.0,2,6,1,2,3,0,1,2011.0,2.0,5.0,0.0,76.904,128.17333333333332,0.015503875968992248,0.0,0.3324050632911392,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0
38.0,5.0,1098.4299999999998,16.153382352941176,21.002102141430672,2571.0,223.0,0.0,15.0,7.0,0.0,3.313432835820896,53.0,10.6,1.0,0.0,0.0,0.0,0.0,68.0,13.6,48.6,1.0,2.0,2,6,2,3,3,1,3,2010.0,9.0,3.0,0.0,28.16487179487179,183.07166666666663,0.16964285714285715,0.0,0.3324050632911392,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0
2.0,5.0,1123.86,21.61269230769231,7.647859399444079,592.0,259.0,3.0,9.0,9.0,0.0,5.0588235294117645,31.0,6.2,1.0,0.0,0.0,0.0,0.0,52.0,10.4,60.2,1.0,3.0,3,6,2,1,3,0,2,2010.0,3.0,2.0,0.0,272.0067176360225,187.30999999999997,0.007692307692307693,0.0,0.3324050632911392,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0
37.0,3.0,646.3,20.196875,17.92020889090159,479.0,223.0,3.0,8.0,3.0,0.0,7.193548387096774,27.0,9.0,1.0,0.0,0.0,0.0,0.0,32.0,10.666666666666666,27.0,4.0,3.0,1,1,2,1,3,1,2,2011.0,1.0,1.0,0.0,17.007894736842104,161.575,0.16517857142857142,0.0,0.3324050632911392,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
58.0,3.0,886.6299999999999,29.55433333333333,27.85733998284008,627.0,203.0,1.0,8.0,9.0,0.0,6.965517241379311,23.0,7.666666666666667,1.0,3.0,0.0,3.0,0.08403735130677059,30.0,10.0,47.0,0.0,3.0,1,3,2,1,3,1,3,2011.0,3.0,2.0,0.0,15.027627118644066,221.65749999999997,0.28431372549019607,0.08333333333333333,0.3324050632911392,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0
261.0,1.0,775.8499999999999,18.472619047619045,11.596510210871536,301.0,0.0,3.0,9.0,3.0,0.0,0.0,42.0,42.0,1.0,0.0,0.0,0.0,0.0,42.0,42.0,42.0,2.0,5.0,1,2,2,1,1,3,2,2011.0,3.0,6.0,0.0,2.9612595419847323,387.92499999999995,187.72727272727272,0.0,0.3324050632911392,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1
261.0,1.0,251.21,16.747333333333334,5.433243528325896,143.0,0.0,3.0,10.0,3.0,0.0,0.0,15.0,15.0,1.0,0.0,0.0,0.0,0.0,15.0,15.0,44.2,6.0,3.0,0,6,1,1,1,3,2,2011.0,1.0,6.0,0.0,0.9588167938931298,125.605,187.72727272727272,0.0,0.3324050632911392,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
4.0,2.0,178.96,19.884444444444444,6.951811114938162,88.0,257.0,3.0,10.0,3.0,0.0,12.212389380530974,9.0,4.5,1.0,0.0,0.0,0.0,0.0,9.0,4.5,56.0,3.0,4.0,1,4,1,1,3,0,2,2010.0,12.0,2.0,0.0,35.792,59.653333333333336,0.015503875968992248,0.0,0.3324050632911392,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
261.0,1.0,154.95,19.36875,5.525585780194324,93.0,0.0,3.0,11.0,3.0,0.0,0.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,8.0,8.0,37.0,0.0,3.0,0,2,1,1,1,3,2,2010.0,9.0,1.0,0.0,0.5914122137404579,77.475,187.72727272727272,0.0,0.3324050632911392,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
151.0,7.0,1279.09,19.38015151515152,25.315288387267803,461.0,109.0,3.0,10.0,3.0,0.0,1.646153846153846,25.0,3.571428571428572,1.0,4.0,0.0,4.0,0.08403735130677059,66.0,9.428571428571429,22.0,2.0,4.0,2,0,2,1,2,3,2,2010.0,12.0,4.0,0.0,8.415065789473683,159.88625,1.3727272727272728,0.08333333333333333,0.3324050632911392,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1
5.0,3.0,724.0,3.731958762886598,4.055807743748369,493.0,255.0,6.0,15.0,12.0,0.3333333333333332,1.3212435233160622,167.0,55.66666666666666,1.0,3.0,0.0,3.0,0.0154639175257731,194.0,64.66666666666667,18.0,2.0,2.0,2,0,2,3,3,0,1,2010.0,6.0,2.0,0.0,120.66666666666667,181.0,0.01953125,0.015384615384615385,0.3324050632911392,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0
260.0,1.0,628.2800000000002,8.26684210526316,7.063697466252136,261.0,0.0,3.0,13.0,3.0,0.0,0.0,68.0,66.54545454545455,1.0,0.0,0.0,0.0,0.0,76.0,76.0,47.0,2.0,2.0,1,3,2,2,1,3,1,2011.0,2.0,2.0,0.0,2.4072030651341003,314.1400000000001,187.72727272727272,0.0,0.3324050632911392,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1
10.0,6.0,3093.86,38.67325,38.22203164704682,1947.0,250.0,3.0,13.0,3.0,0.0875,3.1265822784810124,65.0,10.833333333333334,1.0,1.0,0.0,1.0,0.0125,80.0,13.333333333333334,66.0,3.0,2.0,3,5,3,2,3,0,3,2011.0,3.0,4.0,0.0,272.0067176360225,441.98,0.0398406374501992,0.012345679012345678,0.3324050632911392,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
260.0,1.0,380.39,9.50975,7.265441729560634,83.0,0.0,3.0,13.0,3.0,0.0,0.0,33.0,33.0,1.0,0.0,0.0,0.0,0.0,40.0,40.0,20.0,0.0,3.0,1,0,1,2,1,3,1,2010.0,12.0,5.0,0.0,1.4574329501915708,190.195,187.72727272727272,0.0,0.3324050632911392,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1
1.0,6.0,1739.9199999999998,18.70881720430108,35.020698564329265,1820.0,259.0,2.0,13.0,3.0,0.0,2.7934782608695654,82.0,13.666666666666666,1.0,1.0,0.0,1.0,0.010752688172043,93.0,15.5,62.0,5.0,4.0,3,4,2,2,3,0,3,2011.0,12.0,4.0,0.0,272.0067176360225,248.55999999999997,0.0038461538461538464,0.010638297872340425,0.3324050632911392,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0
33.0,9.0,2842.57,25.15548672566372,24.86040246453148,1399.0,227.0,4.0,10.0,3.0,0.0,2.008928571428572,81.0,9.0,1.0,4.0,0.0,4.0,0.0707964601769911,113.0,12.555555555555555,31.0,5.0,1.0,2,1,3,1,3,1,2,2011.0,3.0,1.0,0.0,83.605,284.257,0.14473684210526316,0.07017543859649122,0.2916666666666667,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
260.0,1.0,335.32000000000005,14.579130434782613,2.911470907608352,262.0,0.0,3.0,14.0,3.0,0.0,0.0,23.0,23.0,1.0,0.0,0.0,0.0,0.0,23.0,23.0,73.0,0.0,5.0,1,5,1,3,1,3,2,2010.0,10.0,3.0,0.0,1.2847509578544063,167.66000000000003,187.72727272727272,0.0,0.3324050632911392,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1
260.0,1.0,40.5,13.5,5.5677643628300215,30.0,0.0,3.0,15.0,3.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,47.0,2.0,4.0,0,3,0,3,1,3,2,2010.0,1.0,2.0,0.0,0.15517241379310345,20.25,187.72727272727272,0.0,0.3324050632911392,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1
260.0,1.0,409.57,22.753888888888888,18.78568076046186,183.0,0.0,3.0,16.0,3.0,0.0,0.0,18.0,18.0,1.0,0.0,0.0,0.0,0.0,18.0,18.0,67.0,1.0,5.0,1,5,1,3,1,3,2,2011.0,3.0,2.0,0.0,1.5692337164750958,204.785,187.72727272727272,0.0,0.3324050632911392,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1
64.0,5.0,2100.6,42.86938775510204,44.4814757515307,1856.0,196.0,4.0,12.0,7.0,0.0,4.0625,33.0,6.6,1.0,0.0,0.0,0.0,0.0,49.0,9.8,35.8,5.0,4.0,2,6,3,2,3,2,3,2011.0,3.0,2.0,0.0,32.316923076923075,350.09999999999997,0.3248730964467005,0.0,0.3324050632911392,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0
31.0,15.0,2504.13,27.823666666666668,22.514349304537795,1603.0,228.0,4.0,14.0,9.0,0.0555555555555555,2.50561797752809,46.0,3.066666666666667,1.0,0.0,0.0,0.0,0.0,90.0,6.0,35.0,5.0,3.0,3,2,3,3,3,1,3,2010.0,6.0,2.0,0.0,78.2540625,156.508125,0.13537117903930132,0.0,0.3324050632911392,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0
36.0,5.0,737.81,5.019115646258503,7.575709101506203,395.0,224.0,4.0,11.0,3.0,0.0,1.5273972602739727,116.0,23.2,1.0,1.0,0.0,1.0,0.0068027210884353,147.0,29.4,79.0,3.0,1.0,2,5,2,1,3,1,1,2010.0,7.0,0.0,0.0,19.94081081081081,122.96833333333332,0.16,0.006756756756756757,0.3324050632911392,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0
